,title,location,company,salary,city,state,parsed_salary
501,Software Development Engineer – Emerging AWS Machine Learnin...,"Detroit, MI",St John Hospital & Medical Center,NaN,Detroit,MI,NaN
502,Research Scientist-Emerging Technology [3 to 5 Yrs of Exp] L...,"Detroit, MI",St John Hospital & Medical Center,NaN,Detroit,MI,NaN
503,Data Scientist - Analytics Infrastructure,"Dearborn, MI",Ford Motor Company,NaN,Detroit,MI,NaN
504,R&D Quantitative Analyst – Machine Learning,"Dearborn, MI",Ford Motor Company,NaN,Detroit,MI,NaN
505,Data Scientist/Analyst,"Dearborn, MI",Altair Engineering,NaN,Detroit,MI,NaN
506,Descriptive Analytics - Data Scientist,"Royal Oak, MI",Powerley,NaN,Detroit,MI,NaN
507,Data Analytical Scientist,"Farmington Hills, MI",Altair Engineering,NaN,Detroit,MI,NaN
508,Research Scientist [Exp. with Machine Learning & Computer Vi...,United States,"Sensory, Inc",NaN,Detroit,MI,NaN
509,Software Development Engineer – Emerging AWS Machine Learnin...,United States,"Amazon Web Services, Inc.",NaN,Detroit,MI,NaN
510,"Software Development Engineer, Big Data- Relocation Opportun...","Warren, MI 48397",Department of Defense,NaN,Detroit,MI,NaN
511,Software Development Engineer – New AWS Machine Learning- Re...,"Detroit, MI",St John Hospital & Medical Center,NaN,Detroit,MI,NaN
512,Data Scientist/Analyst,"Novi, MI",Providence Park Novi,NaN,Detroit,MI,NaN
513,Data Scientist/Analyst,"Dearborn, MI",Millennium Software Incorporated,NaN,Detroit,MI,NaN
514,Data Scientist - Analytics Infrastructure,"Dearborn, MI",Ford Motor Company,NaN,Detroit,MI,NaN
515,R&D Quantitative Analyst – Machine Learning,"Dearborn, MI",Ford Motor Company,NaN,Detroit,MI,NaN
516,Descriptive Analytics - Data Scientist,"Warren, MI",Altair Engineering,NaN,Detroit,MI,NaN
517,Data Analytical Scientist,"Warren, MI",St John Macomb Hospital,NaN,Detroit,MI,NaN
518,Software Development Engineer – Emerging AWS Machine Learnin...,United States,"Amazon Web Services, Inc.",NaN,Detroit,MI,NaN
519,Research Scientist [Exp. with Machine Learning & Computer Vi...,United States,"Sensory, Inc",NaN,Detroit,MI,NaN
520,Software Development Engineer – New AWS Machine Learning- Re...,"Plymouth, MI",Altair Engineering,NaN,Detroit,MI,NaN
521,"Software Development Engineer, Big Data- Relocation Opportun...","Royal Oak, MI",Botsford Hospital,NaN,Detroit,MI,NaN
522,Data Scientist/Analyst,"Royal Oak, MI",Research Institute,NaN,Detroit,MI,NaN
523,Data Scientist - Analytics Infrastructure,"Dearborn, MI",Ford Motor Company,NaN,Detroit,MI,NaN
524,R&D Quantitative Analyst – Machine Learning,"Dearborn, MI",Ford Motor Company,NaN,Detroit,MI,NaN
525,Descriptive Analytics - Data Scientist,"Van Buren, MI",GE Digital,NaN,Detroit,MI,NaN
526,Data Scientist/Analyst,"Dearborn, MI",Altair Engineering,NaN,Detroit,MI,NaN
527,Data Analytical Scientist,"Troy, MI",AkzoNobel,NaN,Detroit,MI,NaN
528,Research Scientist [Exp. with Machine Learning & Computer Vi...,United States,"Sensory, Inc",NaN,Detroit,MI,NaN
529,Software Development Engineer – Emerging AWS Machine Learnin...,United States,"Amazon Web Services, Inc.",NaN,Detroit,MI,NaN
530,"Software Development Engineer, Big Data- Relocation Opportun...","Detroit, MI","Beckman Coulter, Inc.",NaN,Detroit,MI,NaN
531,Software Development Engineer – New AWS Machine Learning- Re...,"Dearborn, MI",RGBSI,NaN,Detroit,MI,NaN
532,Data Scientist/Analyst,"Detroit, MI",Altair Engineering,NaN,Detroit,MI,NaN
533,Data Scientist - Analytics Infrastructure,"Dearborn, MI",Ford Motor Company,NaN,Detroit,MI,NaN
534,R&D Quantitative Analyst – Machine Learning,"Dearborn, MI",Ford Motor Company,NaN,Detroit,MI,NaN
535,Data Scientist/Analyst,"Royal Oak, MI",Powerley,NaN,Detroit,MI,NaN
536,Descriptive Analytics - Data Scientist,"Livonia, MI","Market Strategies International, Inc.",NaN,Detroit,MI,NaN
537,Data Analytical Scientist,"Detroit, MI",Altair Engineering,NaN,Detroit,MI,NaN
538,Principal Technology Product Manager,"Detroit, MI",Amazon,NaN,Detroit,MI,NaN
539,Product Development Chemist,"Auburn Hills, MI",Huntsman,NaN,Detroit,MI,NaN
540,Senior NEPA Environmental Scientist (Omaha / Lincoln),United States,Olsson Associates,NaN,Detroit,MI,NaN
541,Data Scientist/Analyst,"Detroit, MI",Altair Engineering,NaN,Detroit,MI,NaN
542,Radar Exploitation Scientist,"Sterling Heights, MI",BAE Systems,NaN,Detroit,MI,NaN
543,Data Scientist - Analytics Infrastructure,"Dearborn, MI",Ford Motor Company,NaN,Detroit,MI,NaN
544,R&D Quantitative Analyst – Machine Learning,"Dearborn, MI",Ford Motor Company,NaN,Detroit,MI,NaN
545,Descriptive Analytics - Data Scientist,"Dearborn, MI",Altair Engineering,NaN,Detroit,MI,NaN
546,Data Scientist/Analyst,"Detroit, MI",Digital Technology Solutions LLC,NaN,Detroit,MI,NaN
547,Data Analytical Scientist,"Plymouth, MI 48170",Johnson Controls,NaN,Detroit,MI,NaN
548,Research Scientist [Exp. with Machine Learning & Computer Vi...,United States,"Sensory, Inc",NaN,Detroit,MI,NaN
549,Software Development Engineer – Emerging AWS Machine Learnin...,United States,"Amazon Web Services, Inc.",NaN,Detroit,MI,NaN
550,Software Development Engineer – New AWS Machine Learning- Re...,"Dearborn, MI 48121",Ford Motor Company,NaN,Detroit,MI,NaN
551,"Software Development Engineer, Big Data- Relocation Opportun...","Livonia, MI 48152",AAA Life,NaN,Detroit,MI,NaN
552,Data Scientist/Analyst,"Dearborn, MI 48121",Ford Motor Company,NaN,Detroit,MI,NaN
553,Descriptive Analytics - Data Scientist,"Dearborn, MI",Ford Motor Company,NaN,Detroit,MI,NaN
554,R&D Quantitative Analyst – Machine Learning,"Dearborn, MI",Ford Motor Company,NaN,Detroit,MI,NaN
555,Data Scientist/Analyst,"Detroit, MI",KPMG,NaN,Detroit,MI,NaN
556,Data Scientist - Analytics Infrastructure,"Detroit, MI 48202 (New Center area)",Henry Ford Health System,NaN,Detroit,MI,NaN
557,Data Analytical Scientist,"Detroit, MI 48202 (New Center area)",Henry Ford Health System,NaN,Detroit,MI,NaN
558,Descriptive Analytics - Data Scientist,"Dearborn, MI",Ford Motor Company,NaN,Detroit,MI,NaN
559,Data Scientist/Analyst,"Dearborn, MI",Millennium Software Incorporated,NaN,Detroit,MI,NaN
560,Data Scientist - Analytics Infrastructure,"Dearborn, MI",Ford Motor Company,NaN,Detroit,MI,NaN
561,R&D Quantitative Analyst – Machine Learning,"Dearborn, MI 48121",Ford Motor Company,NaN,Detroit,MI,NaN
562,Data Analytical Scientist,"Southfield, MI 48034",Eaton,NaN,Detroit,MI,NaN
563,Data Scientist/Analyst,"Dearborn, MI",Millennium Software Incorporated,NaN,Detroit,MI,NaN
564,"Software Development Engineer, Big Data- Relocation Opportun...",United States,Amazon Corporate LLC,NaN,Detroit,MI,NaN
565,Software Development Engineer – Emerging AWS Machine Learnin...,United States,"Amazon Web Services, Inc.",NaN,Detroit,MI,NaN
566,Research Scientist [Exp. with Machine Learning & Computer Vi...,"Dearborn, MI","Miracle Software Systems, Inc.",NaN,Detroit,MI,NaN
567,Software Development Engineer – New AWS Machine Learning- Re...,"Dearborn, MI 48121",Ford Motor Company,NaN,Detroit,MI,NaN
568,Quantitative Data Analyst,"Cambridge, MA",Cognius,NaN,Boston,MA,NaN
569,Data Scientist,"Boston, MA",Princeton Consulting,NaN,Boston,MA,NaN
570,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Andover, MA",Eisai,NaN,Boston,MA,NaN
571,Data Scientist – Predictive Analytics,"Cambridge, MA",U.S. Federal Government,"$92,448 - $142,021 a year",Boston,MA,117234.5
572,Post-Doctoral Fellow in Data Science,"Boston, MA",Brigham & Women's Hospital(BWH),NaN,Boston,MA,NaN
573,Data Scientist – Predictive Analytics,"Boston, MA",Gallup,NaN,Boston,MA,NaN
574,Quantitative Data Analyst,"Cambridge, MA",Cognius,NaN,Boston,MA,NaN
575,Data Scientist,"Andover, MA",Klein Management Systems,NaN,Boston,MA,NaN
576,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Lexington, MA",National Engineering,NaN,Boston,MA,NaN
577,Post-Doctoral Fellow in Data Science,"Boston, MA 02110 (Central area)",QPID Health,NaN,Boston,MA,NaN
578,Quantitative Data Analyst,"Cambridge, MA",Cognius,NaN,Boston,MA,NaN
579,Data Scientist,"Boston, MA",Princeton Consulting,NaN,Boston,MA,NaN
580,Post-Doctoral Fellow in Data Science,"Cambridge, MA",Gritstone Oncology,NaN,Boston,MA,NaN
581,Data Scientist – Predictive Analytics,"Cambridge, MA",TalentBurst,NaN,Boston,MA,NaN
582,Data Scientist – Predictive Analytics,"Boston, MA",Gallup,NaN,Boston,MA,NaN
583,Post-Doctoral Fellow in Data Science,"Cambridge, MA",Harvard University,NaN,Boston,MA,NaN
584,Data Scientist,"Boston, MA",Princeton Consulting,NaN,Boston,MA,NaN
585,Quantitative Data Analyst,"Natick, MA 01760",The MathWorks,NaN,Boston,MA,NaN
586,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Bedford, MA",EMD,NaN,Boston,MA,NaN
587,Post-Doctoral Fellow in Data Science,"Cambridge, MA",Harvard University,NaN,Boston,MA,NaN
588,Data Scientist – Predictive Analytics,"Boston, MA",Gallup,NaN,Boston,MA,NaN
589,Quantitative Data Analyst,"Cambridge, MA",Cognius,NaN,Boston,MA,NaN
590,Data Scientist,"Framingham, MA 01702",Genzyme,NaN,Boston,MA,NaN
591,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","North Billerica, MA 01862","Lantheus Medical Imaging, Inc.",NaN,Boston,MA,NaN
592,Post-Doctoral Fellow in Data Science,"Cambridge, MA",Harvard University,NaN,Boston,MA,NaN
593,Data Scientist,"Boston, MA",Princeton Consulting,NaN,Boston,MA,NaN
594,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Cambridge, MA","Foundation Medicine, Inc.",NaN,Boston,MA,NaN
595,Data Scientist – Predictive Analytics,"Boston, MA 02111 (Central area)",Celect,NaN,Boston,MA,NaN
596,Quantitative Data Analyst,"Boston, MA",Harvard University,NaN,Boston,MA,NaN
597,Post-Doctoral Fellow in Data Science,"Cambridge, MA",Harvard University,NaN,Boston,MA,NaN
598,Data Scientist,"Boston, MA",Princeton Consulting,NaN,Boston,MA,NaN
599,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Cambridge, MA 02142 (East Cambridge area)",Constellation Pharmaceuticals,NaN,Boston,MA,NaN
600,Data Scientist – Predictive Analytics,"Cambridge, MA 02139 (Area IV area)",Takeda Pharmaceuticals,NaN,Boston,MA,NaN
601,Quantitative Data Analyst,"Billerica, MA",Merck KGaA,NaN,Boston,MA,NaN
602,Post-Doctoral Fellow in Data Science,"Cambridge, MA",Harvard University,NaN,Boston,MA,NaN
603,Data Scientist,"Boston, MA",Princeton Consulting,NaN,Boston,MA,NaN
604,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Bedford, MA 01730",Instrumentation Laboratory,NaN,Boston,MA,NaN
605,Data Scientist – Predictive Analytics,"Cambridge, MA",Draper,NaN,Boston,MA,NaN
606,Quantitative Data Analyst,"Billerica, MA",Merck KGaA,NaN,Boston,MA,NaN
607,Post-Doctoral Fellow in Data Science,"Cambridge, MA",Harvard University,NaN,Boston,MA,NaN
608,Data Scientist,"Boston, MA",Princeton Consulting,NaN,Boston,MA,NaN
609,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Boston, MA",Massachusetts General Hospital(MGH),NaN,Boston,MA,NaN
610,Data Scientist – Predictive Analytics,"Cambridge, MA",Commonwealth Sciences,NaN,Boston,MA,NaN
612,Post-Doctoral Fellow in Data Science,"Cambridge, MA",Harvard University,NaN,Boston,MA,NaN
613,Data Scientist,"Boston, MA",Princeton Consulting,NaN,Boston,MA,NaN
614,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Watertown, MA",athenahealth,NaN,Boston,MA,NaN
615,Data Scientist – Predictive Analytics,"Burlington, MA",Workbridge Associates,"$100,000 - $145,000 a year",Boston,MA,122500.0
616,Quantitative Data Analyst,"Watertown, MA 02472",FORMA Therapeutics,NaN,Boston,MA,NaN
617,Post-Doctoral Fellow in Data Science,"Cambridge, MA",Harvard University,NaN,Boston,MA,NaN
618,Data Scientist,"Boston, MA",Princeton Consulting,NaN,Boston,MA,NaN
619,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Cambridge, MA 02139 (Area IV area)",Celgene Corporation,NaN,Boston,MA,NaN
620,Data Scientist – Predictive Analytics,"Danvers, MA",Veritas Genetics,NaN,Boston,MA,NaN
621,Quantitative Data Analyst,"Canton, MA","Collegium Pharmaceutical, Inc.",NaN,Boston,MA,NaN
622,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Cambridge, MA",Biogen,NaN,Boston,MA,NaN
623,Quantitative Data Analyst,"Cambridge, MA",Cognius,NaN,Boston,MA,NaN
624,Data Scientist,"Lexington, MA",MIT Lincoln Laboratory,NaN,Boston,MA,NaN
625,Post-Doctoral Fellow in Data Science,"Marlborough, MA",Astellas Pharmaceuticals,NaN,Boston,MA,NaN
626,Data Scientist – Predictive Analytics,"Cambridge, MA",Momenta Pharmaceuticals,NaN,Boston,MA,NaN
627,Post-Doctoral Fellow in Data Science,"Cambridge, MA",Harvard University,NaN,Boston,MA,NaN
628,Data Scientist,"Boston, MA",Princeton Consulting,NaN,Boston,MA,NaN
629,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Andover, MA 01810",Aequor Technologies Inc,NaN,Boston,MA,NaN
630,Data Scientist – Predictive Analytics,"Lowell, MA",Insight Performance,NaN,Boston,MA,NaN
631,Quantitative Data Analyst,"Natick, MA",Execu | Search,"$140,000 - $160,000 a year",Boston,MA,150000.0
632,Post-Doctoral Fellow in Data Science,"Cambridge, MA",Harvard University,NaN,Boston,MA,NaN
633,Data Scientist,"Boston, MA",Princeton Consulting,NaN,Boston,MA,NaN
634,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Cambridge, MA",Rad Gov INC,NaN,Boston,MA,NaN
635,Data Scientist – Predictive Analytics,"Westford, MA",Green Key Resources,NaN,Boston,MA,NaN
636,Quantitative Data Analyst,"Cambridge, MA",Sanofi,NaN,Boston,MA,NaN
637,Quantitative Data Analyst,"Cambridge, MA",Cognius,NaN,Boston,MA,NaN
638,Post-Doctoral Fellow in Data Science,"Cambridge, MA",Harvard University,NaN,Boston,MA,NaN
639,Data Scientist – Predictive Analytics,"Boston, MA",Gallup,NaN,Boston,MA,NaN
640,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Cambridge, MA 02139 (Area IV area)",Celgene Corporation,NaN,Boston,MA,NaN
641,Data Scientist,"Lexington, MA",Shire,NaN,Boston,MA,NaN
642,Quantitative Data Analyst,"Cambridge, MA",Cognius,NaN,Boston,MA,NaN
643,Post-Doctoral Fellow in Data Science,"Cambridge, MA",Harvard University,NaN,Boston,MA,NaN
644,Data Scientist – Predictive Analytics,"Boston, MA",Gallup,NaN,Boston,MA,NaN
645,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Waltham, MA",Strategic Employment Partners,"$50,000 - $65,000 a year",Boston,MA,57500.0
646,Data Scientist,"Boston, MA",Takeda Pharmaceuticals,NaN,Boston,MA,NaN
647,Quantitative Data Analyst,"Cambridge, MA",Cognius,NaN,Boston,MA,NaN
648,Data Scientist,"Boston, MA",Princeton Consulting,NaN,Boston,MA,NaN
649,Post-Doctoral Fellow in Data Science,"Marlborough, MA",GE Healthcare,NaN,Boston,MA,NaN
650,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Waltham, MA 02451",Trinity Partners,NaN,Boston,MA,NaN
651,Data Scientist – Predictive Analytics,"Cambridge, MA",Penfield Search Partners,"$150,000 a year",Boston,MA,150000.0
652,Histopathologist,"Medford, MA",PixarBio Corporation,NaN,Boston,MA,NaN
653,"Associate Scientist III, Research, Neuropharmacology","Cambridge, MA",Biogen,NaN,Boston,MA,NaN
654,Bioinformatics Scientist (DNA Sequecing),"Lexington, MA 02421","Concert Pharmaceuticals, Inc.",NaN,Boston,MA,NaN
655,Molecular Diagnostics Scientist/Associate Scientist (NGS Ass...,"Boston, MA",Broad Institute,NaN,Boston,MA,NaN
656,Environmental Scientist,"Cambridge, MA",24M Technologies,NaN,Boston,MA,NaN
657,Post-Doctoral Fellow in Data Science,"Cambridge, MA",Harvard University,NaN,Boston,MA,NaN
658,Data Scientist – Predictive Analytics,"Boston, MA",Gallup,NaN,Boston,MA,NaN
659,Quantitative Data Analyst,"Framingham, MA",Staples,NaN,Boston,MA,NaN
660,Data Scientist,"Ipswich, MA",VWR,NaN,Boston,MA,NaN
661,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Boston, MA 02110 (Central area)",Vertex Pharmaceuticals,NaN,Boston,MA,NaN
662,Data Scientist – Predictive Analytics,"Boston, MA",Gallup,NaN,Boston,MA,NaN
663,Quantitative Data Analyst,"Cambridge, MA",Cognius,NaN,Boston,MA,NaN
664,Data Scientist,"Boston, MA",Merck,NaN,Boston,MA,NaN
665,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Boston, MA 02110 (Central area)",Vertex Pharmaceuticals,NaN,Boston,MA,NaN
666,Post-Doctoral Fellow in Data Science,"Natick, MA",Michael Page US,NaN,Boston,MA,NaN
667,Post-Doctoral Fellow in Data Science,"Cambridge, MA",Harvard University,NaN,Boston,MA,NaN
668,Quantitative Data Analyst,"Cambridge, MA",Cognius,NaN,Boston,MA,NaN
669,Data Scientist,"Boston, MA",Princeton Consulting,NaN,Boston,MA,NaN
670,Data Scientist – Predictive Analytics,"Boston, MA 02116 (South End area)",Fanning Personnel,"$80,000 - $125,000 a year",Boston,MA,102500.0
671,Post-Doctoral Fellow in Data Science,"Cambridge, MA",Harvard University,NaN,Boston,MA,NaN
672,Quantitative Data Analyst,"Cambridge, MA",Cognius,NaN,Boston,MA,NaN
673,Data Scientist,"Boston, MA",Princeton Consulting,NaN,Boston,MA,NaN
674,Data Scientist – Predictive Analytics,"Cambridge, MA",U.S. Federal Government,"$109,245 - $160,300 a year",Boston,MA,134772.5
675,Data Scientist – Predictive Analytics,"Boston, MA",Gallup,NaN,Boston,MA,NaN
676,Quantitative Data Analyst,"Cambridge, MA",Cognius,NaN,Boston,MA,NaN
677,Data Scientist,"Waltham, MA 02451","Alkermes, Inc.",NaN,Boston,MA,NaN
678,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Boston, MA",Dailybreak,NaN,Boston,MA,NaN
679,Post-Doctoral Fellow in Data Science,"Boston, MA",Harvard University,NaN,Boston,MA,NaN
680,Post-Doctoral Fellow in Data Science,"Cambridge, MA",Harvard University,NaN,Boston,MA,NaN
681,Data Scientist,"Boston, MA",Princeton Consulting,NaN,Boston,MA,NaN
682,Quantitative Data Analyst,"Cambridge, MA 02139 (Area IV area)",Acceleron Pharma,NaN,Boston,MA,NaN
683,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Allston, MA 02134 (Allston-Brighton area)",TrueMotion,NaN,Boston,MA,NaN
684,Data Scientist – Predictive Analytics,"Cambridge, MA",Sartorius Corporation,NaN,Boston,MA,NaN
685,Post-Doctoral Fellow in Data Science,"Cambridge, MA",Harvard University,NaN,Boston,MA,NaN
686,Data Scientist,"Boston, MA",Princeton Consulting,NaN,Boston,MA,NaN
687,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Cambridge, MA",Biogen,NaN,Boston,MA,NaN
688,Data Scientist – Predictive Analytics,"Cambridge, MA",Momenta Pharmaceuticals,NaN,Boston,MA,NaN
689,Quantitative Data Analyst,"Cambridge, MA 02139 (Area IV area)",H3 Biomedicine,NaN,Boston,MA,NaN
690,Data Scientist – Predictive Analytics,"Boston, MA",Gallup,NaN,Boston,MA,NaN
691,Quantitative Data Analyst,"Cambridge, MA",Cognius,NaN,Boston,MA,NaN
692,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Cambridge, MA",Biogen,NaN,Boston,MA,NaN
693,Post-Doctoral Fellow in Data Science,"Boston, MA",Ipsos North America,NaN,Boston,MA,NaN
694,Data Scientist,"Boston, MA",Partners HealthCare(PHS),NaN,Boston,MA,NaN
695,Data Scientist – Predictive Analytics,"Boston, MA",Gallup,NaN,Boston,MA,NaN
696,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Cambridge, MA",Biogen,NaN,Boston,MA,NaN
697,Quantitative Data Analyst,"Burlington, MA 01803",BAE Systems,NaN,Boston,MA,NaN
698,Data Scientist,"Cambridge, MA",Agios Pharmaceuticals,NaN,Boston,MA,NaN
699,Post-Doctoral Fellow in Data Science,"Andover, MA",Philips,NaN,Boston,MA,NaN
700,Data Scientist – Predictive Analytics,"Boston, MA",Gallup,NaN,Boston,MA,NaN
701,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Cambridge, MA",Biogen,NaN,Boston,MA,NaN
702,Quantitative Data Analyst,"Boston, MA",Princeton Consulting,"$140,000 - $220,000 a year",Boston,MA,180000.0
703,Data Scientist,"Billerica, MA",EMD,NaN,Boston,MA,NaN
704,Post-Doctoral Fellow in Data Science,"Boston, MA",Merck,NaN,Boston,MA,NaN
705,Data Scientist,"Boston, MA",Princeton Consulting,NaN,Boston,MA,NaN
706,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Cambridge, MA",Biogen,NaN,Boston,MA,NaN
707,Data Scientist – Predictive Analytics,"Boston, MA",Dana-Farber Cancer Institute,NaN,Boston,MA,NaN
708,Quantitative Data Analyst,"Lowell, MA",WATERMARK ENVIRONMENT,NaN,Boston,MA,NaN
709,Post-Doctoral Fellow in Data Science,"Boston, MA",Human Capital Consultants,NaN,Boston,MA,NaN
710,Data Scientist – Predictive Analytics,"Boston, MA",Gallup,NaN,Boston,MA,NaN
711,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Cambridge, MA",Biogen,NaN,Boston,MA,NaN
712,Data Scientist,"Cambridge, MA",GNS Healthcare,NaN,Boston,MA,NaN
713,Quantitative Data Analyst,"Boston, MA 02116 (South End area)",Fanning Personnel,"$95,000 a year",Boston,MA,95000.0
714,Post-Doctoral Fellow in Data Science,"Waltham, MA 02451",A123 Systems,NaN,Boston,MA,NaN
715,Post-Doctoral Fellow in Data Science,"Cambridge, MA",Harvard University,NaN,Boston,MA,NaN
716,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Cambridge, MA",Biogen,NaN,Boston,MA,NaN
717,Quantitative Data Analyst,"Boston, MA",Dana-Farber Cancer Institute,NaN,Boston,MA,NaN
718,Data Scientist,"Cambridge, MA",Harvard University,NaN,Boston,MA,NaN
719,Data Scientist – Predictive Analytics,"Boston, MA 02110 (Central area)",Vertex Pharmaceuticals,NaN,Boston,MA,NaN
720,Post-Doctoral Fellow in Data Science,"Cambridge, MA",Harvard University,NaN,Boston,MA,NaN
721,Data Scientist – Predictive Analytics,"Boston, MA",Gallup,NaN,Boston,MA,NaN
722,Data Scientist,"Framingham, MA",Michael Page US,NaN,Boston,MA,NaN
723,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Norwood, MA",FM Global,NaN,Boston,MA,NaN
724,Quantitative Data Analyst,"Cambridge, MA",Genocea,NaN,Boston,MA,NaN
725,Quantitative Data Analyst,"Cambridge, MA",Cognius,NaN,Boston,MA,NaN
726,Post-Doctoral Fellow in Data Science,"Cambridge, MA",Harvard University,NaN,Boston,MA,NaN
727,Data Scientist,"Cambridge, MA",Reed Business Information,NaN,Boston,MA,NaN
728,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Lexington, MA",MIT Lincoln Laboratory,NaN,Boston,MA,NaN
729,Data Scientist – Predictive Analytics,"Needham, MA 02492",The FootBridge Companies,NaN,Boston,MA,NaN
730,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Cambridge, MA",Biogen,NaN,Boston,MA,NaN
731,Data Scientist,"Boston, MA",Princeton Consulting,NaN,Boston,MA,NaN
732,Data Scientist – Predictive Analytics,"Mattapan, MA",University of Massachusetts Medical School,NaN,Boston,MA,NaN
733,Quantitative Data Analyst,"Cambridge, MA","Moderna Therapeutics, Inc",NaN,Boston,MA,NaN
734,Post-Doctoral Fellow in Data Science,"Natick, MA 01760","Precidiag, Inc.",NaN,Boston,MA,NaN
735,Quantitative Data Analyst,"Cambridge, MA",Cognius,NaN,Boston,MA,NaN
736,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Cambridge, MA",Biogen,NaN,Boston,MA,NaN
737,Post-Doctoral Fellow in Data Science,"Cambridge, MA 02139 (Area IV area)",H3 Biomedicine,NaN,Boston,MA,NaN
738,Data Scientist,"Boston, MA",Massachusetts General Hospital(MGH),NaN,Boston,MA,NaN
739,Data Scientist – Predictive Analytics,"Cambridge, MA",bluebird bio,NaN,Boston,MA,NaN
740,Data Scientist,"Boston, MA",Princeton Consulting,NaN,Boston,MA,NaN
741,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Cambridge, MA",Biogen,NaN,Boston,MA,NaN
742,Data Scientist – Predictive Analytics,"Boston, MA",Beth Israel Deaconess Medical Center,NaN,Boston,MA,NaN
743,Quantitative Data Analyst,"Watertown, MA 02472",Ascent Services Group,NaN,Boston,MA,NaN
744,Post-Doctoral Fellow in Data Science,"Boston, MA","Downtown Recruiting, Inc.",NaN,Boston,MA,NaN
745,Data Scientist – Predictive Analytics,"Boston, MA",Gallup,NaN,Boston,MA,NaN
746,Quantitative Data Analyst,"Cambridge, MA",Cognius,NaN,Boston,MA,NaN
747,Data Scientist,"Boston, MA",Brigham & Women's Hospital(BWH),NaN,Boston,MA,NaN
748,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Cambridge, MA",Draper Laboratory,NaN,Boston,MA,NaN
749,Post-Doctoral Fellow in Data Science,"Canton, MA",CITIZENS BANK,NaN,Boston,MA,NaN
750,Quantitative Data Analyst,"Cambridge, MA",Cognius,NaN,Boston,MA,NaN
751,Data Scientist – Predictive Analytics,"Boston, MA",Gallup,NaN,Boston,MA,NaN
752,Post-Doctoral Fellow in Data Science,"Cambridge, MA",Harvard University,NaN,Boston,MA,NaN
753,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Billerica, MA",Pharmalucence Inc.,NaN,Boston,MA,NaN
754,Data Scientist,"Cambridge, MA",Analog Devices,NaN,Boston,MA,NaN
755,Data Scientist – Predictive Analytics,"Boston, MA",Gallup,NaN,Boston,MA,NaN
756,Quantitative Data Analyst,"Cambridge, MA",Cognius,NaN,Boston,MA,NaN
757,Data Scientist,"Boston, MA",Princeton Consulting,NaN,Boston,MA,NaN
758,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Boston, MA 02110 (Central area)",Vertex Pharmaceuticals,NaN,Boston,MA,NaN
759,Post-Doctoral Fellow in Data Science,"Boston, MA 02116 (South End area)",Jobspring Partners,"$60,000 - $110,000 a year",Boston,MA,85000.0
760,Post-Doctoral Fellow in Data Science,"Cambridge, MA",Harvard University,NaN,Boston,MA,NaN
761,Quantitative Data Analyst,"Cambridge, MA",Cognius,NaN,Boston,MA,NaN
762,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Cambridge, MA",Biogen,NaN,Boston,MA,NaN
763,Data Scientist,"Cambridge, MA 02142 (East Cambridge area)","Ironwood Pharmaceuticals, Inc.",NaN,Boston,MA,NaN
764,Data Scientist – Predictive Analytics,"Boston, MA",Merck,NaN,Boston,MA,NaN
