,title,location,company,salary,city,state,parsed_salary
6412,Data Scientist – Predictive Analytics,"New York, NY",Gallup,NaN,New York,NY,NaN
6413,Data Scientist,"Piscataway, NJ",Colgate-Palmolive,NaN,New York,NY,NaN
6414,Research Data Analyst,"New York, NY",DataKind,NaN,New York,NY,NaN
6415,Junior Data Scientist,"New York, NY",Markit Financial Info Service,NaN,New York,NY,NaN
6416,Data Scientist,"New York, NY 10011 (Chelsea area)",Google,NaN,New York,NY,NaN
6417,Junior Data Scientist,"New York, NY",UncommonGoods,NaN,New York,NY,NaN
6418,Data Scientist – Predictive Analytics,"New York, NY",Gallup,NaN,New York,NY,NaN
6419,"Sr. Data Scientist, Learning Services","New York, NY",Chegg,NaN,New York,NY,NaN
6420,Data Scientist & Analytics Developer,"New York, NY",Globant,NaN,New York,NY,NaN
6421,Data Scientist,"New York, NY 10014 (West Village area)",Squarespace,NaN,New York,NY,NaN
6422,Data Scientist,"New York, NY","AbilTo, Inc",NaN,New York,NY,NaN
6423,Data Scientist – Predictive Analytics,"New York, NY",Gallup,NaN,New York,NY,NaN
6424,Data Scientist & Analytics Developer,"Long Beach, NY",Lancer Insurance Company,NaN,New York,NY,NaN
6425,Research Data Analyst,"New York, NY 10001 (Chelsea area)",Uber,NaN,New York,NY,NaN
6427,Machine Learning Expert,"Houston, TX",Arundo Analytics,NaN,Houston,TX,NaN
6428,Quantitative Analyst,"Houston, TX",The Hanover Company,NaN,Houston,TX,NaN
6429,Computational Scientist - Department of Immunology,"Houston, TX",Strategic IT Staffing,NaN,Houston,TX,NaN
6430,Computational Scientist,"Houston, TX 77077 (West Houston area)","Geosyntec Consultants, Inc.",NaN,Houston,TX,NaN
6431,Data Scientist – Predictive Analytics,"Houston, TX 77096 (Meyerland area)",Aramco Services Company,NaN,Houston,TX,NaN
6432,Machine Learning Expert,"Houston, TX",Arundo Analytics,NaN,Houston,TX,NaN
6433,Quantitative Analyst,"Houston, TX",The Hanover Company,NaN,Houston,TX,NaN
6434,Computational Scientist,"Houston, TX",Strategic IT Staffing,NaN,Houston,TX,NaN
6435,Computational Scientist - Department of Immunology,"Houston, TX 77077 (West Houston area)","Geosyntec Consultants, Inc.",NaN,Houston,TX,NaN
6436,Data Scientist – Predictive Analytics,"Houston, TX 77096 (Meyerland area)",Aramco Services Company,NaN,Houston,TX,NaN
6437,Data Scientist – Predictive Analytics,"Houston, TX",Gallup,NaN,Houston,TX,NaN
6438,Computational Scientist,"Houston, TX",MD ANDERSON CANCER CENTER,NaN,Houston,TX,NaN
6439,Machine Learning Expert,"Houston, TX",Arundo Analytics,NaN,Houston,TX,NaN
6440,Financial Statistician Healthcare,"Houston, TX",Strategic IT Staffing,NaN,Houston,TX,NaN
6441,Quantitative Analyst,"Houston, TX 77077 (West Houston area)","Geosyntec Consultants, Inc.",NaN,Houston,TX,NaN
6442,Data Scientist – Predictive Analytics,"Houston, TX",Gallup,NaN,Houston,TX,NaN
6443,Computational Scientist,"Houston, TX",MD ANDERSON CANCER CENTER,NaN,Houston,TX,NaN
6444,Machine Learning Expert,"Houston, TX",Arundo Analytics,NaN,Houston,TX,NaN
6445,Computational Scientist - Department of Immunology,"Houston, TX",Strategic IT Staffing,NaN,Houston,TX,NaN
6446,Quantitative Analyst,"Houston, TX 77077 (West Houston area)","Geosyntec Consultants, Inc.",NaN,Houston,TX,NaN
6447,Well Cementing Research Scientist,"Houston, TX",C-Crete Technologies,NaN,Houston,TX,NaN
6448,Computational Scientist,"Houston, TX",MD ANDERSON CANCER CENTER,NaN,Houston,TX,NaN
6449,Computational Scientist - Department of Immunology,"Houston, TX",MD ANDERSON CANCER CENTER,NaN,Houston,TX,NaN
6450,Machine Learning Expert,"Houston, TX",Strategic IT Staffing,NaN,Houston,TX,NaN
6451,Senior Computational Scientist- Immunology,"Houston, TX 77077 (West Houston area)","Geosyntec Consultants, Inc.",NaN,Houston,TX,NaN
6452,Data Scientist – Predictive Analytics,"Houston, TX",Gallup,NaN,Houston,TX,NaN
6453,Quantitative Analyst,"Houston, TX",The Hanover Company,NaN,Houston,TX,NaN
6454,Financial Statistician Healthcare,"Houston, TX",Strategic IT Staffing,NaN,Houston,TX,NaN
6455,Computational Scientist,"Houston, TX 77077 (West Houston area)","Geosyntec Consultants, Inc.",NaN,Houston,TX,NaN
6456,Machine Learning Expert,"Houston, TX 77096 (Meyerland area)",Aramco Services Company,NaN,Houston,TX,NaN
6457,Data Scientist – Predictive Analytics,"Houston, TX",Gallup,NaN,Houston,TX,NaN
6458,Quantitative Analyst,"Houston, TX",The Hanover Company,NaN,Houston,TX,NaN
6459,Financial Statistician Healthcare,"Houston, TX",Strategic IT Staffing,NaN,Houston,TX,NaN
6460,Computational Scientist,"Houston, TX 77077 (West Houston area)","Geosyntec Consultants, Inc.",NaN,Houston,TX,NaN
6461,Machine Learning Expert,"Houston, TX 77096 (Meyerland area)",Aramco Services Company,NaN,Houston,TX,NaN
6462,Data Scientist – Predictive Analytics,"Houston, TX",Gallup,NaN,Houston,TX,NaN
6463,Quantitative Analyst,"Houston, TX",The Hanover Company,NaN,Houston,TX,NaN
6464,Financial Statistician Healthcare,"Houston, TX",Strategic IT Staffing,NaN,Houston,TX,NaN
6465,Computational Scientist,"Houston, TX 77077 (West Houston area)","Geosyntec Consultants, Inc.",NaN,Houston,TX,NaN
6466,Machine Learning Expert,"Houston, TX 77096 (Meyerland area)",Aramco Services Company,NaN,Houston,TX,NaN
6467,Data Scientist – Predictive Analytics,"Houston, TX",Gallup,NaN,Houston,TX,NaN
6468,Quantitative Analyst,"Houston, TX",The Hanover Company,NaN,Houston,TX,NaN
6469,Computational Scientist - Department of Immunology,"Houston, TX",Strategic IT Staffing,NaN,Houston,TX,NaN
6470,Computational Scientist,"Houston, TX 77077 (West Houston area)","Geosyntec Consultants, Inc.",NaN,Houston,TX,NaN
6471,Machine Learning Expert,"Houston, TX 77096 (Meyerland area)",Aramco Services Company,NaN,Houston,TX,NaN
6472,Data Scientist – Predictive Analytics,"Houston, TX",Gallup,NaN,Houston,TX,NaN
6473,Computational Scientist - Department of Immunology,"Houston, TX",MD ANDERSON CANCER CENTER,NaN,Houston,TX,NaN
6474,Quantitative Analyst,"Houston, TX",Strategic IT Staffing,NaN,Houston,TX,NaN
6475,Computational Scientist,"Houston, TX 77077 (West Houston area)","Geosyntec Consultants, Inc.",NaN,Houston,TX,NaN
6476,Machine Learning Expert,"Houston, TX 77096 (Meyerland area)",Aramco Services Company,NaN,Houston,TX,NaN
6477,Data Scientist – Predictive Analytics,"Houston, TX",Gallup,NaN,Houston,TX,NaN
6478,Financial Statistician Healthcare,"Houston, TX",Nobilis Health- Central Business Office,NaN,Houston,TX,NaN
6479,Quantitative Analyst,"Houston, TX",Strategic IT Staffing,NaN,Houston,TX,NaN
6480,Computational Scientist,"Houston, TX 77077 (West Houston area)","Geosyntec Consultants, Inc.",NaN,Houston,TX,NaN
6481,Machine Learning Expert,"Houston, TX 77096 (Meyerland area)",Aramco Services Company,NaN,Houston,TX,NaN
6482,Data Scientist – Predictive Analytics,"Houston, TX",Gallup,NaN,Houston,TX,NaN
6483,Financial Statistician Healthcare,"Houston, TX",Nobilis Health- Central Business Office,NaN,Houston,TX,NaN
6484,Quantitative Analyst,"Houston, TX",Strategic IT Staffing,NaN,Houston,TX,NaN
6485,Computational Scientist,"Houston, TX 77077 (West Houston area)","Geosyntec Consultants, Inc.",NaN,Houston,TX,NaN
6486,Machine Learning Expert,"Houston, TX 77096 (Meyerland area)",Aramco Services Company,NaN,Houston,TX,NaN
6487,Computational Scientist,"Houston, TX",MD ANDERSON CANCER CENTER,NaN,Houston,TX,NaN
6488,Machine Learning Expert,"Houston, TX",Arundo Analytics,NaN,Houston,TX,NaN
6489,Quantitative Analyst,"Houston, TX",The Hanover Company,NaN,Houston,TX,NaN
6490,Computational Scientist - Department of Immunology,"Houston, TX",Strategic IT Staffing,NaN,Houston,TX,NaN
6491,Data Scientist – Predictive Analytics,"Houston, TX 77077 (West Houston area)","Geosyntec Consultants, Inc.",NaN,Houston,TX,NaN
6492,Computational Scientist,"Houston, TX",MD ANDERSON CANCER CENTER,NaN,Houston,TX,NaN
6493,Machine Learning Expert,"Houston, TX",Arundo Analytics,NaN,Houston,TX,NaN
6494,Quantitative Analyst,"Houston, TX",The Hanover Company,NaN,Houston,TX,NaN
6495,Computational Scientist - Department of Immunology,"Houston, TX",Strategic IT Staffing,NaN,Houston,TX,NaN
6496,Data Scientist – Predictive Analytics,"Houston, TX 77077 (West Houston area)","Geosyntec Consultants, Inc.",NaN,Houston,TX,NaN
6497,Data Scientist – Predictive Analytics,"Houston, TX",Gallup,NaN,Houston,TX,NaN
6498,Computational Scientist,"Houston, TX",MD ANDERSON CANCER CENTER,NaN,Houston,TX,NaN
6499,Machine Learning Expert,"Houston, TX",Arundo Analytics,NaN,Houston,TX,NaN
6500,Financial Statistician Healthcare,"Houston, TX",Strategic IT Staffing,NaN,Houston,TX,NaN
6501,Quantitative Analyst,"Houston, TX 77077 (West Houston area)","Geosyntec Consultants, Inc.",NaN,Houston,TX,NaN
6502,Data Scientist – Predictive Analytics,"Houston, TX",Gallup,NaN,Houston,TX,NaN
6503,Computational Scientist,"Houston, TX",MD ANDERSON CANCER CENTER,NaN,Houston,TX,NaN
6504,Machine Learning Expert,"Houston, TX",Arundo Analytics,NaN,Houston,TX,NaN
6505,Financial Statistician Healthcare,"Houston, TX",Strategic IT Staffing,NaN,Houston,TX,NaN
6506,Quantitative Analyst,"Houston, TX 77077 (West Houston area)","Geosyntec Consultants, Inc.",NaN,Houston,TX,NaN
6507,Quantitative Analyst,"Houston, TX",The Hanover Company,NaN,Houston,TX,NaN
6508,Financial Statistician Healthcare,"Houston, TX",Nobilis Health- Central Business Office,NaN,Houston,TX,NaN
6509,Data Scientist – Predictive Analytics,"Houston, TX",Strategic IT Staffing,NaN,Houston,TX,NaN
6510,Computational Scientist,"Houston, TX 77077 (West Houston area)","Geosyntec Consultants, Inc.",NaN,Houston,TX,NaN
6511,Machine Learning Expert,"Houston, TX 77096 (Meyerland area)",Aramco Services Company,NaN,Houston,TX,NaN
6512,Data Scientist – Predictive Analytics,"Houston, TX",Gallup,NaN,Houston,TX,NaN
6513,Computational Scientist - Department of Immunology,"Houston, TX",MD ANDERSON CANCER CENTER,NaN,Houston,TX,NaN
6514,Computational Scientist,"Houston, TX",Strategic IT Staffing,NaN,Houston,TX,NaN
6515,Machine Learning Expert,"Houston, TX 77077 (West Houston area)","Geosyntec Consultants, Inc.",NaN,Houston,TX,NaN
6516,Quantitative Analyst,"Houston, TX 77096 (Meyerland area)",Aramco Services Company,NaN,Houston,TX,NaN
6517,Data Scientist – Predictive Analytics,"Houston, TX",Gallup,NaN,Houston,TX,NaN
6518,Computational Scientist,"Houston, TX",MD ANDERSON CANCER CENTER,NaN,Houston,TX,NaN
6519,Machine Learning Expert,"Houston, TX",Strategic IT Staffing,NaN,Houston,TX,NaN
6520,Quantitative Analyst,"Houston, TX 77077 (West Houston area)","Geosyntec Consultants, Inc.",NaN,Houston,TX,NaN
6521,Computational Scientist - Department of Immunology,"Houston, TX 77096 (Meyerland area)",Aramco Services Company,NaN,Houston,TX,NaN
6522,Machine Learning Expert,"Houston, TX",Arundo Analytics,NaN,Houston,TX,NaN
6523,Quantitative Analyst,"Houston, TX",The Hanover Company,NaN,Houston,TX,NaN
6524,Computational Scientist - Department of Immunology,"Houston, TX",MD ANDERSON CANCER CENTER,NaN,Houston,TX,NaN
6525,Data Scientist – Predictive Analytics,"Houston, TX",Strategic IT Staffing,NaN,Houston,TX,NaN
6526,Computational Scientist,"Houston, TX 77077 (West Houston area)","Geosyntec Consultants, Inc.",NaN,Houston,TX,NaN
6527,Machine Learning Expert,"Houston, TX",Arundo Analytics,NaN,Houston,TX,NaN
6528,Quantitative Analyst,"Houston, TX",The Hanover Company,NaN,Houston,TX,NaN
6529,Computational Scientist - Department of Immunology,"Houston, TX",MD ANDERSON CANCER CENTER,NaN,Houston,TX,NaN
6530,Data Scientist – Predictive Analytics,"Houston, TX",Strategic IT Staffing,NaN,Houston,TX,NaN
6531,Computational Scientist,"Houston, TX 77077 (West Houston area)","Geosyntec Consultants, Inc.",NaN,Houston,TX,NaN
6532,Computational Scientist,"Houston, TX",MD ANDERSON CANCER CENTER,NaN,Houston,TX,NaN
6533,Machine Learning Expert,"Houston, TX",Arundo Analytics,NaN,Houston,TX,NaN
6534,Quantitative Analyst,"Houston, TX",Strategic IT Staffing,NaN,Houston,TX,NaN
6535,Computational Scientist - Department of Immunology,"Houston, TX 77077 (West Houston area)","Geosyntec Consultants, Inc.",NaN,Houston,TX,NaN
6536,Data Scientist – Predictive Analytics,"Houston, TX 77096 (Meyerland area)",Aramco Services Company,NaN,Houston,TX,NaN
6537,Data Scientist – Predictive Analytics,"Houston, TX",Gallup,NaN,Houston,TX,NaN
6538,Machine Learning Expert,"Houston, TX",Arundo Analytics,NaN,Houston,TX,NaN
6539,Quantitative Analyst,"Houston, TX",Strategic IT Staffing,NaN,Houston,TX,NaN
6540,Computational Scientist - Department of Immunology,"Houston, TX 77077 (West Houston area)","Geosyntec Consultants, Inc.",NaN,Houston,TX,NaN
6541,Computational Scientist,"Houston, TX 77096 (Meyerland area)",Aramco Services Company,NaN,Houston,TX,NaN
6542,Data Scientist – Predictive Analytics,"Houston, TX",Gallup,NaN,Houston,TX,NaN
6543,Machine Learning Expert,"Houston, TX",Arundo Analytics,NaN,Houston,TX,NaN
6544,Quantitative Analyst,"Houston, TX",Strategic IT Staffing,NaN,Houston,TX,NaN
6545,Financial Statistician Healthcare,"Houston, TX 77077 (West Houston area)","Geosyntec Consultants, Inc.",NaN,Houston,TX,NaN
6546,Computational Scientist,"Houston, TX 77096 (Meyerland area)",Aramco Services Company,NaN,Houston,TX,NaN
6547,Data Scientist – Predictive Analytics,"Houston, TX",Gallup,NaN,Houston,TX,NaN
6548,Quantitative Analyst,"Houston, TX",The Hanover Company,NaN,Houston,TX,NaN
6549,Computational Scientist - Department of Immunology,"Houston, TX",MD ANDERSON CANCER CENTER,NaN,Houston,TX,NaN
6550,Computational Scientist,"Houston, TX",Strategic IT Staffing,NaN,Houston,TX,NaN
6551,Machine Learning Expert,"Houston, TX 77077 (West Houston area)","Geosyntec Consultants, Inc.",NaN,Houston,TX,NaN
6552,Data Scientist – Predictive Analytics,"Houston, TX",Gallup,NaN,Houston,TX,NaN
6553,Quantitative Analyst,"Houston, TX",The Hanover Company,NaN,Houston,TX,NaN
6554,Financial Statistician Healthcare,"Houston, TX",Nobilis Health- Central Business Office,NaN,Houston,TX,NaN
6555,Computational Scientist,"Houston, TX",Strategic IT Staffing,NaN,Houston,TX,NaN
6556,Machine Learning Expert,"Houston, TX 77077 (West Houston area)","Geosyntec Consultants, Inc.",NaN,Houston,TX,NaN
6557,Machine Learning Expert,"Houston, TX",Arundo Analytics,NaN,Houston,TX,NaN
6558,Quantitative Analyst,"Houston, TX",The Hanover Company,NaN,Houston,TX,NaN
6559,Computational Scientist - Department of Immunology,"Houston, TX",MD ANDERSON CANCER CENTER,NaN,Houston,TX,NaN
6560,Data Scientist – Predictive Analytics,"Houston, TX",Strategic IT Staffing,NaN,Houston,TX,NaN
6561,Computational Scientist,"Houston, TX 77077 (West Houston area)","Geosyntec Consultants, Inc.",NaN,Houston,TX,NaN
6562,Computational Scientist,"Houston, TX",MD ANDERSON CANCER CENTER,NaN,Houston,TX,NaN
6563,Machine Learning Expert,"Houston, TX",Arundo Analytics,NaN,Houston,TX,NaN
6564,Quantitative Analyst,"Houston, TX",Strategic IT Staffing,NaN,Houston,TX,NaN
6565,Financial Statistician Healthcare,"Houston, TX 77077 (West Houston area)","Geosyntec Consultants, Inc.",NaN,Houston,TX,NaN
6566,Data Scientist – Predictive Analytics,"Houston, TX 77096 (Meyerland area)",Aramco Services Company,NaN,Houston,TX,NaN
6567,Financial Statistician Healthcare,"Houston, TX",Nobilis Health- Central Business Office,NaN,Houston,TX,NaN
6568,Quantitative Analyst,"Houston, TX",The Hanover Company,NaN,Houston,TX,NaN
6569,Computational Scientist,"Houston, TX",Strategic IT Staffing,NaN,Houston,TX,NaN
6570,Machine Learning Expert,"Houston, TX 77077 (West Houston area)","Geosyntec Consultants, Inc.",NaN,Houston,TX,NaN
6571,Data Scientist – Predictive Analytics,"Houston, TX 77096 (Meyerland area)",Aramco Services Company,NaN,Houston,TX,NaN
6572,Data Scientist – Predictive Analytics,"Houston, TX",Gallup,NaN,Houston,TX,NaN
6573,Computational Scientist - Department of Immunology,"Houston, TX",MD ANDERSON CANCER CENTER,NaN,Houston,TX,NaN
6574,Machine Learning Expert,"Houston, TX",Strategic IT Staffing,NaN,Houston,TX,NaN
6575,Quantitative Analyst,"Houston, TX 77077 (West Houston area)","Geosyntec Consultants, Inc.",NaN,Houston,TX,NaN
6576,Computational Scientist,"Houston, TX 77096 (Meyerland area)",Aramco Services Company,NaN,Houston,TX,NaN
6577,Data Scientist – Predictive Analytics,"Houston, TX",Gallup,NaN,Houston,TX,NaN
6578,Computational Scientist - Department of Immunology,"Houston, TX",MD ANDERSON CANCER CENTER,NaN,Houston,TX,NaN
6579,Machine Learning Expert,"Houston, TX",Strategic IT Staffing,NaN,Houston,TX,NaN
6580,Quantitative Analyst,"Houston, TX 77077 (West Houston area)","Geosyntec Consultants, Inc.",NaN,Houston,TX,NaN
6581,Computational Scientist,"Houston, TX 77096 (Meyerland area)",Aramco Services Company,NaN,Houston,TX,NaN
6582,Data Scientist – Predictive Analytics,"Houston, TX",Gallup,NaN,Houston,TX,NaN
6583,Computational Scientist,"Houston, TX",MD ANDERSON CANCER CENTER,NaN,Houston,TX,NaN
6584,Quantitative Analyst,"Houston, TX",Strategic IT Staffing,NaN,Houston,TX,NaN
6585,Financial Statistician Healthcare,"Houston, TX 77077 (West Houston area)","Geosyntec Consultants, Inc.",NaN,Houston,TX,NaN
6586,Machine Learning Expert,"Houston, TX 77096 (Meyerland area)",Aramco Services Company,NaN,Houston,TX,NaN
6587,Computational Scientist,"Houston, TX",MD ANDERSON CANCER CENTER,NaN,Houston,TX,NaN
6588,Computational Scientist - Department of Immunology,"Houston, TX",MD ANDERSON CANCER CENTER,NaN,Houston,TX,NaN
6589,Senior Computational Scientist- Immunology,"Houston, TX",Strategic IT Staffing,NaN,Houston,TX,NaN
6590,Machine Learning Expert,"Houston, TX 77077 (West Houston area)","Geosyntec Consultants, Inc.",NaN,Houston,TX,NaN
6591,Well Cementing Research Scientist,"Houston, TX 77096 (Meyerland area)",Aramco Services Company,NaN,Houston,TX,NaN
6592,Quantitative Analyst,"Houston, TX",The Hanover Company,NaN,Houston,TX,NaN
6593,Machine Learning Expert,"Houston, TX",Arundo Analytics,NaN,Houston,TX,NaN
6594,Computational Scientist - Department of Immunology,"Houston, TX",Strategic IT Staffing,NaN,Houston,TX,NaN
6595,Computational Scientist,"Houston, TX 77077 (West Houston area)","Geosyntec Consultants, Inc.",NaN,Houston,TX,NaN
6596,Data Scientist – Predictive Analytics,"Houston, TX 77096 (Meyerland area)",Aramco Services Company,NaN,Houston,TX,NaN
6597,Quantitative Analyst,"Houston, TX",The Hanover Company,NaN,Houston,TX,NaN
6598,Computational Scientist - Department of Immunology,"Houston, TX",MD ANDERSON CANCER CENTER,NaN,Houston,TX,NaN
6599,Data Scientist – Predictive Analytics,"Houston, TX",Strategic IT Staffing,NaN,Houston,TX,NaN
6600,Machine Learning Expert,"Houston, TX 77077 (West Houston area)","Geosyntec Consultants, Inc.",NaN,Houston,TX,NaN
6601,Computational Scientist,"Houston, TX 77096 (Meyerland area)",Aramco Services Company,NaN,Houston,TX,NaN
6602,Quantitative Analyst,"Houston, TX",The Hanover Company,NaN,Houston,TX,NaN
6603,Computational Scientist - Department of Immunology,"Houston, TX",MD ANDERSON CANCER CENTER,NaN,Houston,TX,NaN
6604,Data Scientist – Predictive Analytics,"Houston, TX",Strategic IT Staffing,NaN,Houston,TX,NaN
6605,Machine Learning Expert,"Houston, TX 77077 (West Houston area)","Geosyntec Consultants, Inc.",NaN,Houston,TX,NaN
6606,Computational Scientist,"Houston, TX 77096 (Meyerland area)",Aramco Services Company,NaN,Houston,TX,NaN
6607,Computational Scientist,"Houston, TX",MD ANDERSON CANCER CENTER,NaN,Houston,TX,NaN
6608,Quantitative Analyst,"Houston, TX",The Hanover Company,NaN,Houston,TX,NaN
6609,Machine Learning Expert,"Houston, TX",Strategic IT Staffing,NaN,Houston,TX,NaN
6610,Financial Statistician Healthcare,"Houston, TX 77077 (West Houston area)","Geosyntec Consultants, Inc.",NaN,Houston,TX,NaN
6611,Data Scientist – Predictive Analytics,"Houston, TX 77096 (Meyerland area)",Aramco Services Company,NaN,Houston,TX,NaN
6612,Machine Learning Expert,"Houston, TX",Arundo Analytics,NaN,Houston,TX,NaN
6613,Financial Statistician Healthcare,"Houston, TX",Nobilis Health- Central Business Office,NaN,Houston,TX,NaN
6614,Computational Scientist,"Houston, TX",MD ANDERSON CANCER CENTER,NaN,Houston,TX,NaN
6615,Quantitative Analyst,"Houston, TX",Strategic IT Staffing,NaN,Houston,TX,NaN
6616,Data Scientist – Predictive Analytics,"Houston, TX 77077 (West Houston area)","Geosyntec Consultants, Inc.",NaN,Houston,TX,NaN
6617,Computational Scientist,"Houston, TX",MD ANDERSON CANCER CENTER,NaN,Houston,TX,NaN
6618,Financial Statistician Healthcare,"Houston, TX",Nobilis Health- Central Business Office,NaN,Houston,TX,NaN
6619,Quantitative Analyst,"Houston, TX",The Hanover Company,NaN,Houston,TX,NaN
6620,Machine Learning Expert,"Houston, TX",Strategic IT Staffing,NaN,Houston,TX,NaN
6621,Data Scientist – Predictive Analytics,"Houston, TX 77077 (West Houston area)","Geosyntec Consultants, Inc.",NaN,Houston,TX,NaN
6622,Computational Scientist - Department of Immunology,"Houston, TX",MD ANDERSON CANCER CENTER,NaN,Houston,TX,NaN
6623,Senior Computational Scientist- Immunology,"Houston, TX",MD ANDERSON CANCER CENTER,NaN,Houston,TX,NaN
6624,Well Cementing Research Scientist,"Houston, TX",Strategic IT Staffing,NaN,Houston,TX,NaN
6625,Machine Learning Expert,"Houston, TX 77077 (West Houston area)","Geosyntec Consultants, Inc.",NaN,Houston,TX,NaN
6626,Computational Scientist,"Houston, TX 77096 (Meyerland area)",Aramco Services Company,NaN,Houston,TX,NaN
6627,Machine Learning Expert,"Houston, TX",Arundo Analytics,NaN,Houston,TX,NaN
6628,Quantitative Analyst,"Houston, TX",The Hanover Company,NaN,Houston,TX,NaN
6629,Computational Scientist - Department of Immunology,"Houston, TX",MD ANDERSON CANCER CENTER,NaN,Houston,TX,NaN
6630,Computational Scientist,"Houston, TX",Strategic IT Staffing,NaN,Houston,TX,NaN
6631,Data Scientist – Predictive Analytics,"Houston, TX 77077 (West Houston area)","Geosyntec Consultants, Inc.",NaN,Houston,TX,NaN
6632,Machine Learning Expert,"Houston, TX",Arundo Analytics,NaN,Houston,TX,NaN
6633,Quantitative Analyst,"Houston, TX",The Hanover Company,NaN,Houston,TX,NaN
6634,Computational Scientist,"Houston, TX",Strategic IT Staffing,NaN,Houston,TX,NaN
6635,Computational Scientist - Department of Immunology,"Houston, TX 77077 (West Houston area)","Geosyntec Consultants, Inc.",NaN,Houston,TX,NaN
6636,Data Scientist – Predictive Analytics,"Houston, TX 77096 (Meyerland area)",Aramco Services Company,NaN,Houston,TX,NaN
6637,Computational Scientist,"Houston, TX",MD ANDERSON CANCER CENTER,NaN,Houston,TX,NaN
6638,Machine Learning Expert,"Houston, TX",Arundo Analytics,NaN,Houston,TX,NaN
6639,Quantitative Analyst,"Houston, TX",Strategic IT Staffing,NaN,Houston,TX,NaN
6640,Computational Scientist - Department of Immunology,"Houston, TX 77077 (West Houston area)","Geosyntec Consultants, Inc.",NaN,Houston,TX,NaN
6641,Data Scientist – Predictive Analytics,"Houston, TX 77096 (Meyerland area)",Aramco Services Company,NaN,Houston,TX,NaN
6642,Computational Scientist,"Houston, TX",MD ANDERSON CANCER CENTER,NaN,Houston,TX,NaN
6643,Machine Learning Expert,"Houston, TX",Arundo Analytics,NaN,Houston,TX,NaN
6644,Quantitative Analyst,"Houston, TX",Strategic IT Staffing,NaN,Houston,TX,NaN
6645,Computational Scientist - Department of Immunology,"Houston, TX 77077 (West Houston area)","Geosyntec Consultants, Inc.",NaN,Houston,TX,NaN
6646,Data Scientist – Predictive Analytics,"Houston, TX 77096 (Meyerland area)",Aramco Services Company,NaN,Houston,TX,NaN
6647,Computational Scientist,"Houston, TX",MD ANDERSON CANCER CENTER,NaN,Houston,TX,NaN
6648,Machine Learning Expert,"Houston, TX",Arundo Analytics,NaN,Houston,TX,NaN
6649,Quantitative Analyst,"Houston, TX",Strategic IT Staffing,NaN,Houston,TX,NaN
6650,Computational Scientist - Department of Immunology,"Houston, TX 77077 (West Houston area)","Geosyntec Consultants, Inc.",NaN,Houston,TX,NaN
6651,Data Scientist – Predictive Analytics,"Houston, TX 77096 (Meyerland area)",Aramco Services Company,NaN,Houston,TX,NaN
6652,Computational Scientist,"Houston, TX",MD ANDERSON CANCER CENTER,NaN,Houston,TX,NaN
6653,Machine Learning Expert,"Houston, TX",Arundo Analytics,NaN,Houston,TX,NaN
6654,Quantitative Analyst,"Houston, TX",Strategic IT Staffing,NaN,Houston,TX,NaN
6655,Computational Scientist - Department of Immunology,"Houston, TX 77077 (West Houston area)","Geosyntec Consultants, Inc.",NaN,Houston,TX,NaN
6656,Data Scientist – Predictive Analytics,"Houston, TX 77096 (Meyerland area)",Aramco Services Company,NaN,Houston,TX,NaN
6657,Computational Scientist,"Houston, TX",MD ANDERSON CANCER CENTER,NaN,Houston,TX,NaN
6658,Machine Learning Expert,"Houston, TX",Arundo Analytics,NaN,Houston,TX,NaN
6659,Senior Computational Scientist- Immunology,"Houston, TX",MD ANDERSON CANCER CENTER,NaN,Houston,TX,NaN
6660,Computational Scientist - Department of Immunology,"Houston, TX",Strategic IT Staffing,NaN,Houston,TX,NaN
6661,Well Cementing Research Scientist,"Houston, TX 77077 (West Houston area)","Geosyntec Consultants, Inc.",NaN,Houston,TX,NaN
6662,Data Scientist – Predictive Analytics,"Houston, TX",Gallup,NaN,Houston,TX,NaN
6663,Quantitative Analyst,"Houston, TX",The Hanover Company,NaN,Houston,TX,NaN
6664,Computational Scientist - Department of Immunology,"Houston, TX",MD ANDERSON CANCER CENTER,NaN,Houston,TX,NaN
6665,Machine Learning Expert,"Houston, TX",Strategic IT Staffing,NaN,Houston,TX,NaN
6666,Computational Scientist,"Houston, TX 77077 (West Houston area)","Geosyntec Consultants, Inc.",NaN,Houston,TX,NaN
6667,Well Cementing Research Scientist,"Houston, TX",C-Crete Technologies,NaN,Houston,TX,NaN
6668,Senior Computational Scientist- Immunology,"Houston, TX",MD ANDERSON CANCER CENTER,NaN,Houston,TX,NaN
6669,Machine Learning Expert,"Houston, TX",Arundo Analytics,NaN,Houston,TX,NaN
6670,Computational Scientist - Department of Immunology,"Houston, TX",Strategic IT Staffing,NaN,Houston,TX,NaN
6671,Computational Scientist,"Houston, TX 77077 (West Houston area)","Geosyntec Consultants, Inc.",NaN,Houston,TX,NaN
6672,Computational Scientist,"Houston, TX",MD ANDERSON CANCER CENTER,NaN,Houston,TX,NaN
6673,Machine Learning Expert,"Houston, TX",Arundo Analytics,NaN,Houston,TX,NaN
6674,Quantitative Analyst,"Houston, TX",Strategic IT Staffing,NaN,Houston,TX,NaN
6675,Financial Statistician Healthcare,"Houston, TX 77077 (West Houston area)","Geosyntec Consultants, Inc.",NaN,Houston,TX,NaN
6676,Data Scientist – Predictive Analytics,"Houston, TX 77096 (Meyerland area)",Aramco Services Company,NaN,Houston,TX,NaN
